Question,Answer,Confidence,Valid
"Will Orasis Pharmaceuticals' QLOSI (pilocarpine hydrochloride ophthalmic solution) be commercially available in the United States by June 30, 2024?",0,1.0,True
"Will Merck KGaA's EVOLUTION Phase 3 clinical trial program for evobrutinib meet its primary endpoints by December 31, 2023?",0,1.0,True
"Will Viking Therapeutics' Phase 2 VENTURE trial for VK2735 demonstrate a statistically significant mean percentage reduction in body weight compared to placebo by December 31, 2024?",1,1.0,True
"Will the FDA approve Bayer's Aliqopa (copanlisib) in combination with Rituxan for the treatment of indolent non-Hodgkin lymphoma by December 31, 2024?",0,1.0,True
"Will Alnylam Pharmaceuticals receive FDA approval for vutrisiran (Amvuttra) for the treatment of ATTR amyloidosis with cardiomyopathy (ATTR-CM) by June 30, 2025?",1,1.0,True
"Will Eli Lilly's SURMOUNT-5 Phase 3 head-to-head trial of tirzepatide vs semaglutide meet its primary endpoint of superior weight loss by December 31, 2024?",1,1.0,True
"Will Aura Biosciences initiate a Phase 2 clinical trial for bel-sar in patients with non-muscle invasive bladder cancer by December 31, 2025?",1,1.0,True
"Will Reva Medical's MOTIV IDE global randomized controlled trial for the Motiv scaffold complete its primary enrollment of 292 patients by December 31, 2025?",1,1.0,True
"Will the FDA approve Soleno Therapeutics' diazoxide choline extended-release (DCCR) for the treatment of Prader-Willi syndrome by March 27, 2025?",1,1.0,True
"Will the FDA grant full approval to a COVID-19 vaccine for children under 5 years old by December 31, 2022?",0,1.0,True
"Will the FDA approve Regeneron's 8 mg aflibercept for the treatment of diabetic macular edema (DME) by August 31, 2023?",1,1.0,True
"Will Esperion Therapeutics receive FDA approval for a further label expansion of bempedoic acid to include pediatric patients by December 31, 2025?",0,1.0,True
"Will the FDA approve Novocure's Premarket Approval (PMA) application for Tumor Treating Fields (TTFields) in non-small cell lung cancer (NSCLC) by December 31, 2024?",1,1.0,True
"Will Cadence OTC begin late-stage clinical trials for its combined oral contraceptive pill by December 31, 2024?",0,0.9,True
"Will HistoSonics receive FDA clearance for an expanded clinical indication of the Edison System specifically for kidney tumors by December 31, 2024?",0,1.0,True
"Will Biogen and Eisai's subcutaneous version of Leqembi (lecanemab) receive FDA approval for the treatment of Alzheimer's disease by March 31, 2025?",0,1.0,True
"Will the FDA grant full traditional approval to Eisai and Biogen's lecanemab for the treatment of Alzheimer’s disease by September 30, 2023?",1,1.0,True
"Will BlueRock Therapeutics begin enrolling patients in its Phase 2 study of bemdaneprocel for Parkinson’s disease by June 30, 2024?",0,0.95,True
"Will the FDA grant traditional approval to Eli Lilly's donanemab for the treatment of early symptomatic Alzheimer's disease by December 31, 2024?",1,1.0,True
"Will Moderna's RSV vaccine candidate mRNA-1345 receive FDA approval for the prevention of RSV in older adults by June 30, 2024?",1,1.0,True
"Will Amgen and AstraZeneca receive FDA approval for the Tezspire (tezepelumab) self-administered pre-filled pen for pediatric patients aged 6 to 11 by December 31, 2024?",0,1.0,True
"Will Medtronic's ADAPT-PD pivotal trial (NCT04547712) for adaptive deep brain stimulation (aDBS) meet its primary endpoints by December 31, 2025?",1,1.0,True
"Will AstraZeneca's DUO-O Phase 3 trial report a statistically significant improvement in overall survival (OS) for the durvalumab plus olaparib arm by December 31, 2025?",0,1.0,True
"Will Organon and Henlius receive FDA approval for their denosumab biosimilar (HLX14) for the treatment of osteoporosis and bone metastases by December 31, 2024?",0,1.0,True
"Will Health Canada approve Eisai and Biogen's lecanemab for the treatment of early Alzheimer's disease by June 30, 2024?",0,1.0,True
"Will NewAmsterdam Pharma's obicetrapib-ezetimibe combination therapy (TANDEM trial) receive FDA approval for LDL cholesterol reduction by December 31, 2025?",0,1.0,True
"Will Viking Therapeutics' Phase 3 trial for VK2809 in patients with NASH meet its primary endpoint of reduction in liver fat by December 31, 2024?",0,1.0,True
"Will the FDA approve Madrigal Pharmaceuticals' resmetirom for the treatment of non-alcoholic steatohepatitis (NASH) by March 14, 2024?",1,1.0,True
"Will Biogen's Aduhelm (aducanumab) receive full FDA approval, converted from accelerated approval, by December 31, 2024?",0,1.0,True
"Will Genentech's inavolisib receive FDA approval for the treatment of PIK3CA-mutant advanced breast cancer in the first-line setting by December 31, 2024?",1,1.0,True
"Will Ionis Pharmaceuticals report top-line data from its Phase 1/2a clinical trial of ION582 (IONIS-HALOS-2.5Rx) for Angelman syndrome by December 31, 2024?",1,1.0,True
"Will SIFI's polihexanide (Akantior) receive FDA approval for the treatment of fungal keratitis by December 31, 2025?",0,0.9,True
"Will Biomind Labs receive FDA Breakthrough Therapy Designation for BMND08 for the treatment of depression and anxiety in Alzheimer's disease by December 31, 2025?",0,1.0,True
"Will Nektar Therapeutics complete its Phase 2/3 trial of the IL-15 receptor agonist NKTR-255 (NCT05664217) by December 31, 2025?",1,1.0,True
"Will Oramed Pharmaceuticals' oral insulin candidate ORMD-0801 receive FDA approval for the treatment of Type 2 Diabetes by December 31, 2025?",0,1.0,True
"Will Takeda Pharmaceutical's soticlestat receive FDA approval for the treatment of Dravet syndrome or Lennox-Gastaut syndrome by December 31, 2026?",0,1.0,True
"Will Genentech's inavolisib (Itovebi) receive European Commission marketing authorization for HR-positive, HER2-negative advanced breast cancer by June 30, 2025?",0,1.0,True
"Will Applied Therapeutics receive FDA approval for govorestat to treat classic galactosemia by December 31, 2025?",0,1.0,True
"Will Karuna Therapeutics' KarXT receive FDA approval for the treatment of schizophrenia by September 26, 2024?",1,1.0,True
"Will the FDA approve AbbVie's upadacitinib (Rinvoq) for the treatment of moderately to severely active Crohn's disease by June 30, 2023?",1,1.0,True
"Will Vertex Pharmaceuticals and CRISPR Therapeutics receive FDA approval for exagamglogene autotemcel (exa-cel) for the treatment of transfusion-dependent beta-thalassemia by March 31, 2024?",1,1.0,True
"Will the Phase 2 OCLURANDOM trial of 177Lu-DOTA-TATE (lutetium-octreotate) meet its primary endpoint of significantly improving progression-free survival compared to sunitinib by September 30, 2022?",1,1.0,True
"Will Sandoz or Teva Pharmaceuticals receive FDA approval for a generic version of semaglutide (Ozempic/Wegovy) by December 31, 2025?",0,1.0,True
"Will Ironwood Pharmaceuticals receive FDA approval for apraglutide for the treatment of Short Bowel Syndrome (SBS) by June 30, 2025?",0,1.0,True
"Will the FDA approve Bristol Myers Squibb's KarXT (xanomeline-trospium) for the treatment of schizophrenia by September 26, 2024?",1,1.0,True
"Will Biogen's investigational ALS drug BIIB105 advance to Phase 3 clinical trials by December 31, 2025?",0,1.0,True
"Will Vera Therapeutics initiate its pivotal Phase 3 clinical trial of atacicept for the treatment of IgA nephropathy by June 30, 2023?",1,1.0,True
"Will Paradigm Biopharmaceuticals receive Provisional Approval from the Australian Therapeutic Goods Administration (TGA) for injectable pentosan polysulfate sodium (iPPS) by December 31, 2025?",0,1.0,True
"Will Boehringer Ingelheim announce the initiation of a Phase 3 clinical trial for survodutide in patients with MASH by December 31, 2024?",1,1.0,True
"Will Sanofi and AstraZeneca receive FDA expanded approval for Beyfortus (nirsevimab) for use in all infants during their first RSV season by December 31, 2024?",1,1.0,True
"Will a federal court order the FDA to withdraw its approval of mifepristone by December 31, 2023?",0,1.0,True
"Will Eli Lilly's Phase 3 SUMMIT trial for tirzepatide in patients with heart failure with preserved ejection fraction (HFpEF) and obesity meet its primary endpoints by December 31, 2024?",1,1.0,True
"Will Harm Reduction Therapeutics' over-the-counter naloxone nasal spray, RiVive, be commercially available for purchase by March 31, 2024?",1,0.95,True
"Will the FDA approve Sanofi's supplemental Biologics License Application (sBLA) for ALTUVIIIO for the treatment of children with hemophilia A by June 30, 2024?",1,1.0,True
"Will Gilead Sciences submit a New Drug Application (NDA) to the FDA for lenacapavir for HIV prevention (PrEP) by June 30, 2025?",1,1.0,True
"Will Agios Pharmaceuticals receive FDA approval for mitapivat (Pyrukynd) to treat adults with thalassemia by December 31, 2025?",1,1.0,True
"Will the FDA finalize its guidance on 'Integrating Randomized Controlled Trials for Drug and Biological Products Into Routine Clinical Practice' by December 31, 2025?",0,0.9,True
"Will GSK submit a regulatory filing to the FDA for the re-approval of Blenrep (belantamab mafodotin) for the treatment of multiple myeloma by December 31, 2024?",1,1.0,True
"Will AbbVie submit a New Drug Application (NDA) to the FDA for tavapadon for the treatment of Parkinson's disease by December 31, 2025?",1,1.0,True
"Will BioLineRx or its partner Cellectar Biosciences submit a New Drug Application (NDA) to the FDA for iopofosine I-131 in Waldenström macroglobulinemia by December 31, 2024?",0,1.0,True
"Will Cytokinetics' aficamten meet its primary endpoint in the SEQUOIA-HCM Phase 3 trial by December 31, 2023?",1,1.0,True
"Will Madrigal Pharmaceuticals announce that its second Phase 3 trial of resmetirom for NASH met its primary endpoints by December 31, 2022?",0,1.0,True
"Will Novo Nordisk's semaglutide receive FDA approval for the treatment of obstructive sleep apnea by December 31, 2025?",0,1.0,True
"Will Alnylam Pharmaceuticals' subcutaneous zilebesiran meet its primary endpoint in the Phase 2 KARDIA-2 trial for hypertension by December 31, 2024?",1,1.0,True
"Will the FDA issue a final rule or administrative order to revoke the authorization of Red Dye No. 3 for use in food products by December 31, 2025?",1,1.0,True
"Will Iveric Bio submit a New Drug Application (NDA) for avacincaptad pegol (Zimura) to the FDA by March 31, 2023?",1,1.0,True
"Will the Phase 3 NRG-GI006 (GIANT) trial comparing proton beam therapy to intensity-modulated radiation therapy for esophageal cancer report primary endpoint data achieving statistical significance by December 31, 2025?",0,1.0,True
"Will ARS Pharmaceuticals receive FDA approval for neffy for the treatment of anaphylaxis in children weighing between 33 and 66 pounds by December 31, 2025?",1,1.0,True
"Will the FDA approve Amylyx's AMX-0035 (also known as Albrioza) for the treatment of amyotrophic lateral sclerosis (ALS) by September 29, 2022?",1,1.0,True
"Will Compass Pathways' Phase 3 trial (COMP005) of COMP360 psilocybin therapy for treatment-resistant depression meet its primary endpoint by December 31, 2024?",0,1.0,True
"Will the FDA approve Sanofi's tolebrutinib for the treatment of multiple sclerosis by December 31, 2025?",0,0.9,True
"Will the FDA approve Bristol Myers Squibb's KarXT (xanomeline-trospium) for the treatment of schizophrenia by September 26, 2024?",1,1.0,True
"Will the FDA approve Pfizer's RSV vaccine for older adults by May 31, 2023?",1,1.0,True
"Will Alnylam Pharmaceuticals receive European Commission marketing authorization for Amvuttra (vutrisiran) by October 31, 2022?",1,1.0,True
"Will Takeda and AstraZeneca's MEDI-1341/TAK-341 complete its Phase 2 clinical trial for Multiple System Atrophy by August 31, 2025?",1,0.9,True
"Will the FDA approve LEO Pharma's delgocitinib cream for the treatment of chronic hand eczema (CHE) by December 31, 2025?",1,1.0,True
"Will the FDA approve AbbVie's Skyrizi (risankizumab) for the treatment of ulcerative colitis by June 30, 2024?",1,1.0,True
"Will Amylyx Pharmaceuticals' AMX0035 (Relyvrio) move into Phase 3 clinical trials for the treatment of progressive supranuclear palsy (PSP) by December 31, 2025?",0,1.0,True
"Will the FDA approve MDMA-assisted therapy for the treatment of post-traumatic stress disorder (PTSD) by December 31, 2024?",0,1.0,True
"Will the FDA approve Eli Lilly's tirzepatide for the treatment of moderate-to-severe obstructive sleep apnea by December 31, 2024?",1,1.0,True
"Will CathWorks complete enrollment for the global ALL-RISE clinical study by December 31, 2025?",1,1.0,True
"Will the FDA approve Sanofi and GSK's COVID-19 vaccine for use as a primary series or booster dose by December 31, 2022?",0,1.0,True
"Will the REDUCE-AMI clinical trial (NCT03274700) report meeting its primary composite endpoint of all-cause death or new myocardial infarction by December 31, 2024?",0,1.0,True
"Will the FDA approve pembrolizumab (Keytruda) for the treatment of advanced or recurrent endometrial cancer based on the Phase 3 KEYNOTE-B21 trial results by December 31, 2025?",0,1.0,True
"Will the FDA grant full approval to adagrasib for patients with KRAS G12C-mutated locally advanced or metastatic non-small cell lung cancer by December 31, 2024?",0,1.0,True
"Will AstraZeneca’s osimertinib (Tagrisso) receive FDA approval for the adjuvant treatment of unresectable Stage III EGFR-mutated non-small cell lung cancer by December 31, 2024?",1,1.0,True
